"taxon_oid"	"Domain"	"Status"	"Study.Name"	"Genome.Name...Sample.Name"	"Sequencing.Center"	"IMG.Genome.ID"	"Species"	"NCBI.Taxon.ID"	"NCBI.Project.ID"	"JGI.Project.ID...ITS.PID"	"Strain"	"Ecosystem"	"Ecosystem.Category"	"Ecotype"	"Genome.Size"	"Gene.Count"	"X"	"Phylum"	"Class"	"Order"	"Family"	"Genus"
2643221876	"Bacteria"	"Permanent Draft"	"Genome sequencing of Arabidopsis leaf and root microbiota representing the majority of bacterial species in their natural communities"	"Terrabacter sp. Soil811"	"ETH Zurich"	2643221876	"Terrabacter sp. Soil811"	1736419	0	0	"Soil811"	""	""	NA	4900260	4516	NA	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Terrabacter"
2643221887	"Bacteria"	"Permanent Draft"	"Genome sequencing of Arabidopsis leaf and root microbiota representing the majority of bacterial species in their natural communities"	"Frondihabitans sp. Leaf304"	"Max Planck Institute for Plant Breeding Research"	2643221887	"Frondihabitans sp. Leaf304"	1736329	0	0	"Leaf304"	""	""	NA	3451547	3250	NA	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Frondihabitans"
2643221904	"Bacteria"	"Permanent Draft"	"Genome sequencing of Arabidopsis leaf and root microbiota representing the majority of bacterial species in their natural communities"	"Curtobacterium sp. Leaf154"	"Max Planck Institute for Plant Breeding Research"	2643221904	"Curtobacterium sp. Leaf154"	1736277	0	0	"Leaf154"	""	""	NA	3640711	3497	NA	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Curtobacterium"
2643221913	"Bacteria"	"Permanent Draft"	"Genome sequencing of Arabidopsis leaf and root microbiota representing the majority of bacterial species in their natural communities"	"Arthrobacter sp. Leaf337"	"Max Planck Institute for Plant Breeding Research"	2643221913	"Arthrobacter sp. Leaf337"	1736342	0	0	"Leaf337"	""	""	NA	5201172	4824	NA	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Arthrobacter"
2643221947	"Bacteria"	"Permanent Draft"	"Genome sequencing of Arabidopsis leaf and root microbiota representing the majority of bacterial species in their natural communities"	"Sanguibacter sp. Leaf3"	"Max Planck Institute for Plant Breeding Research"	2643221947	"Sanguibacter sp. Leaf3"	1736209	0	0	"Leaf3"	""	""	NA	4392999	3904	NA	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Sanguibacteraceae"	"Sanguibacter"
2643221948	"Bacteria"	"Permanent Draft"	"Genome sequencing of Arabidopsis leaf and root microbiota representing the majority of bacterial species in their natural communities"	"Rhodococcus sp. Leaf7"	"Max Planck Institute for Plant Breeding Research"	2643221948	"Rhodococcus sp. Leaf7"	1736210	0	0	"Leaf7"	""	""	NA	4536885	4287	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Rhodococcus"
2643221953	"Bacteria"	"Permanent Draft"	"Genome sequencing of Arabidopsis leaf and root microbiota representing the majority of bacterial species in their natural communities"	"Rhodococcus sp. Leaf225"	"Max Planck Institute for Plant Breeding Research"	2643221953	"Rhodococcus sp. Leaf225"	1736300	0	0	"Leaf225"	""	""	NA	4708630	4516	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Rhodococcus"
2643221954	"Bacteria"	"Permanent Draft"	"Genome sequencing of Arabidopsis leaf and root microbiota representing the majority of bacterial species in their natural communities"	"Rhodococcus sp. Leaf233"	"Max Planck Institute for Plant Breeding Research"	2643221954	"Rhodococcus sp. Leaf233"	1736302	0	0	"Leaf233"	""	""	NA	5534279	5314	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Rhodococcus"
2643221955	"Bacteria"	"Permanent Draft"	"Genome sequencing of Arabidopsis leaf and root microbiota representing the majority of bacterial species in their natural communities"	"Rhodococcus sp. Leaf247"	"Max Planck Institute for Plant Breeding Research"	2643221955	"Rhodococcus sp. Leaf247"	1736307	0	0	"Leaf247"	""	""	NA	4533613	4289	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Rhodococcus"
2643221956	"Bacteria"	"Permanent Draft"	"Genome sequencing of Arabidopsis leaf and root microbiota representing the majority of bacterial species in their natural communities"	"Rhodococcus sp. Leaf258"	"Max Planck Institute for Plant Breeding Research"	2643221956	"Rhodococcus sp. Leaf258"	1736310	0	0	"Leaf258"	""	""	NA	4709617	4486	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Rhodococcus"
2643221957	"Bacteria"	"Permanent Draft"	"Genome sequencing of Arabidopsis leaf and root microbiota representing the majority of bacterial species in their natural communities"	"Rhodococcus sp. Leaf278"	"Max Planck Institute for Plant Breeding Research"	2643221957	"Rhodococcus sp. Leaf278"	1736319	0	0	"Leaf278"	""	""	NA	5721797	5479	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Rhodococcus"
2645727531	"Bacteria"	"Permanent Draft"	"Streptomyces sp. NBRC 110468 genome sequencing project"	"Streptomyces sp. NBRC 110468"	"National Institute of Technology and Evaluation Biological Resource Center"	2645727531	"Streptomyces sp. NBRC 110468"	1679753	0	0	"NBRC 110468"	""	""	NA	8719826	7767	NA	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"
2645727540	"Bacteria"	"Permanent Draft"	"Mycobacterium tuberculosis sequencing- Institute Of Microbiology Chinese Academy of Sciences"	"Mycobacterium tuberculosis Mtb293"	"Chinese Academy of Science, Institute of Microbiology"	2645727540	"Mycobacterium tuberculosis"	1355018	0	0	"Mtb293"	""	""	NA	4190802	4301	NA	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"
2645727552	"Bacteria"	"Finished"	"Arthrobacter alpinus R3.8 genome sequencing"	"Arthrobacter alpinus R3.8"	"University of Malaya"	2645727552	"Arthrobacter alpinus"	656366	0	0	"R3.8"	""	""	NA	4046453	3892	NA	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Arthrobacter"
2645727559	"Bacteria"	"Finished"	"Genome sequence of Corynebacterium ulcerans strain 131001"	"Corynebacterium ulcerans 131001"	"Federal University of Minas Gerais"	2645727559	"Corynebacterium ulcerans"	65058	0	0	"131001"	""	""	NA	2483321	2284	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Corynebacteriaceae"	"Corynebacterium"
2645727564	"Bacteria"	"Finished"	"Mycobacterium bovis BCG 3281 genome sequencing"	"Mycobacterium bovis BCG 3281 (unscreened)"	"Huazhong Agriculture University, Life Science and technology academy"	2645727564	"Mycobacterium bovis"	33892	0	0	"3281"	""	""	NA	4410431	4128	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"
2645727578	"Bacteria"	"Permanent Draft"	"Genome sequencing of Mycobacterium strains - UCSF"	"Mycobacterium senegalense CK2"	"University of California, San Francisco"	2645727578	"Mycobacterium senegalense"	1796	0	0	"CK2"	""	""	NA	6854035	6795	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"
2645727580	"Bacteria"	"Permanent Draft"	"Broad institute TB Antibiotic Resistance Catalog"	"Mycobacterium tuberculosis M2144"	"Broad Institute"	2645727580	"Mycobacterium tuberculosis"	1448800	0	0	"M2144"	""	""	NA	4416429	4181	NA	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"
2645727586	"Bacteria"	"Finished"	"Rhodococcus sp. B7740 Genome sequencing"	"Rhodococcus sp. B7740"	"Zhejiang Wanli University"	2645727586	"Rhodococcus sp. B7740"	1564114	0	0	"B7740"	""	""	NA	5341557	5087	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Rhodococcus"
2645727598	"Bacteria"	"Permanent Draft"	"Mycobacterium tuberculosis NZ3DS1 genome sequencing"	"Mycobacterium tuberculosis NZ3DS1"	"Trinity College Dublin"	2645727598	"Mycobacterium tuberculosis"	1773	0	0	"NZ3DS1"	""	""	NA	4283034	4173	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"
2645727609	"Bacteria"	"Permanent Draft"	"Broad institute TB Antibiotic Resistance Catalog"	"Mycobacterium tuberculosis TKK_04_0118"	"Broad Institute"	2645727609	"Mycobacterium tuberculosis"	1448580	0	0	"TKK_04_0118"	""	""	NA	4422221	4183	NA	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"
2645727610	"Bacteria"	"Permanent Draft"	"Lechevalieria aerocolonigenes NBRC 13195 genome sequencing"	"Lechevalieria aerocolonigenes NBRC 13195"	"National Institute of Technology and Evaluation"	2645727610	"Lechevalieria aerocolonigenes"	68170	0	0	"NBRC 13195"	""	""	NA	10698154	9986	NA	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Lechevalieria"
2645727650	"Bacteria"	"Permanent Draft"	"Broad institute TB Antibiotic Resistance Catalog"	"Mycobacterium tuberculosis H1964"	"Broad Institute"	2645727650	"Mycobacterium tuberculosis"	1448831	0	0	"H1964"	""	""	NA	4412967	4197	NA	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"
2645727661	"Bacteria"	"Permanent Draft"	"Broad institute TB Antibiotic Resistance Catalog"	"Mycobacterium tuberculosis TKK_03_0058"	"Broad Institute"	2645727661	"Mycobacterium tuberculosis"	1448406	0	0	"TKK_03_0058"	""	""	NA	4395638	4158	NA	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"
2645727678	"Bacteria"	"Finished"	"Corynebacterium pseudotuberculosis 226 Genome sequencing"	"Corynebacterium pseudotuberculosis 226"	"Rede Paraense de Genomica e Proteomica, Federal University of Para"	2645727678	"Corynebacterium pseudotuberculosis"	1719	0	0	"226"	""	""	NA	2337820	2224	NA	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"
2645727692	"Bacteria"	"Permanent Draft"	"Genome sequencing of cultured microbial strains from phyllosphere of Arabidopsis thaliana"	"Rhodococcus sp. MEB064"	"University of Chicago"	2645727692	"Rhodococcus sp. MEB064"	1587522	0	0	"MEB064"	""	""	NA	4657452	4440	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Rhodococcus"
2645727695	"Bacteria"	"Permanent Draft"	"Nocardia vulneris strain:W9851 Genome sequencing"	"Nocardia vulneris W9851"	"Leibniz Institute"	2645727695	"Nocardia vulneris"	1141657	0	0	"W9851"	""	""	NA	9337635	8630	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Nocardia"
2645727696	"Bacteria"	"Permanent Draft"	"Mycobacterium genome projects - Sankara Nethralaya"	"Mycobacterium tuberculosis VRFCWCF MDRTB 17"	"SANKARA NETHRALAYA, VISION RESEARCH FOUNDATION"	2645727696	"Mycobacterium tuberculosis"	1773	0	0	"VRFCWCF MDRTB 17"	""	""	NA	4289922	4278	NA	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"
2645727702	"Bacteria"	"Finished"	"Mycobacterium bovis BCG Genome sequencing - Gamaleya Institute"	"Mycobacterium bovis BCG"	"N.F.Gamaleya Institute for Epidemiology and Microbiology"	2645727702	"Mycobacterium bovis"	33892	0	0	""	"Host-associated"	""	NA	4370138	4100	NA	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"
2645727719	"Bacteria"	"Finished"	"Mycobacterium haemophilum DSM 44634 strain:ATCC 29548 genome sequencing"	"Mycobacterium haemophilum DSM 44634 ATCC 29548"	"Albert Einstein College of Medicine"	2645727719	"Mycobacterium haemophilum"	1202450	0	0	"ATCC 29548"	""	""	NA	4235765	4079	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"
2645727730	"Bacteria"	"Finished"	"Streptomyces incarnatus strain:NRRL8089 genome sequencing"	"Streptomyces incarnatus NRRL8089"	"Okayama University"	2645727730	"Streptomyces incarnatus"	665007	0	0	"NRRL8089"	""	""	NA	8648285	7911	NA	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"
2645727750	"Bacteria"	"Finished"	"Corynebacterium lactis RW2-5"	"Corynebacterium lactis RW2-5"	"Bielefeld University"	2645727750	"Corynebacterium lactis"	1408189	0	0	"RW2-5"	""	""	NA	2769745	2514	NA	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"
2645727759	"Bacteria"	"Permanent Draft"	"Kitasatospora sp. MY 5-36 genome sequencing"	"Kitasatospora sp. MY 5-36"	"Unknown"	2645727759	"Kitasatospora sp. MY 5-36"	1678027	0	0	"MY 5-36"	""	""	NA	8947406	8682	NA	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Kitasatospora"
2645727762	"Bacteria"	"Permanent Draft"	"Genetic basis of strain dependant traits in Propionibacterium freudenreichii"	"Propionibacterium freudenreichii CIRM-BIA1025"	"National Institute for Agricultural Research (INRA)"	2645727762	"Propionibacterium freudenreichii"	1744	0	0	"CIRM-BIA1025"	""	""	NA	2690046	2435	NA	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Propionibacterium"
2645727767	"Bacteria"	"Permanent Draft"	"Rhodococcus jostii 8"	"Rhodococcus jostii 8"	"University of East Anglia"	2645727767	"Rhodococcus jostii"	132919	0	0	"8"	""	""	NA	8468987	8324	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Rhodococcus"
2645727769	"Bacteria"	"Permanent Draft"	"Mycobacterium tuberculosis MT433"	"Mycobacterium tuberculosis MT433"	"National Center for Genetic Engineering and Biotechnology (BIOTEC)"	2645727769	"Mycobacterium tuberculosis"	1773	0	0	"MT433"	""	""	NA	4326041	4116	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"
2645727772	"Bacteria"	"Finished"	"Arthrobacter sp. LS16 genome sequencing"	"Arthrobacter sp. LS16"	"Agriculture and Agri-Food Canada"	2645727772	"Arthrobacter sp. LS16"	1690248	0	0	"LS16"	"Environmental"	"Terrestrial"	NA	3851242	3612	NA	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Arthrobacter"
2645727783	"Bacteria"	"Finished"	"Corynebacterium pseudotuberculosis 1002B genome sequencing"	"Corynebacterium pseudotuberculosis 1002B"	"Federal University of Minas Gerais"	2645727783	"Corynebacterium pseudotuberculosis"	1719	0	0	"1002B"	""	""	NA	2335107	2177	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Corynebacteriaceae"	"Corynebacterium"
2645727790	"Bacteria"	"Finished"	"Streptomyces ambofaciens ATCC 23877"	"Streptomyces ambofaciens ATCC 23877"	"CEA Genoscope"	2645727790	"Streptomyces ambofaciens"	278992	0	0	"ATCC 23877"	"Environmental"	"Terrestrial"	NA	8303940	7391	NA	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"
2645727796	"Bacteria"	"Finished"	"Comparative genomics of Mycobacterium tuberculosis Beijing-like strain 323"	"Mycobacterium tuberculosis 323"	"Genomics Resource Center - University of Maryland, Universidad Nacional de Colombia - Sede Bogota"	2645727796	"Mycobacterium tuberculosis"	1773	0	0	"Beijing-like strain 323"	""	""	NA	4411216	4305	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"
2645727807	"Bacteria"	"Permanent Draft"	"Nocardia pseudobrasiliensis IFM 0761"	"Nocardia pseudobrasiliensis IFM 0761"	"Medical Mycology Research Center, Chiba University"	2645727807	"Nocardia pseudobrasiliensis"	45979	0	0	"IFM 0761"	""	""	NA	8294854	7910	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Nocardia"
2645727818	"Bacteria"	"Finished"	"Corynebacterium pseudotuberculosis 262 Genome sequencing"	"Corynebacterium pseudotuberculosis 262"	"Federal University of Para"	2645727818	"Corynebacterium pseudotuberculosis"	1719	0	0	"262"	""	""	NA	2325749	2148	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Corynebacteriaceae"	"Corynebacterium"
2645727824	"Bacteria"	"Finished"	"Luteipulveratus mongoliensis MN07-A0370 genome sequencing"	"Luteipulveratus mongoliensis MN07-A0370"	"Novartis AG"	2645727824	"Luteipulveratus mongoliensis"	571913	0	0	"MN07-A0370"	""	""	NA	5420910	5225	NA	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Dermacoccaceae"	"Luteipulveratus"
2645727838	"Bacteria"	"Finished"	"Corynebacterium ulcerans strain:210931 Genome sequencing"	"Corynebacterium ulcerans 210931"	"Federal University of Minas Gerais"	2645727838	"Corynebacterium ulcerans"	65058	0	0	"210931"	""	""	NA	2509428	2338	NA	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Corynebacteriaceae"	"Corynebacterium"
2645727861	"Bacteria"	"Permanent Draft"	"Genome sequencing of plant-pathogenic Streptomyces species - Univ of Exeter"	"Streptomyces stelliscabiei P3825"	"University of Exeter"	2645727861	"Streptomyces stelliscabiei"	146820	0	0	"P3825"	""	""	NA	10334041	9427	NA	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"
2645727865	"Bacteria"	"Finished"	"Mycobacterium tuberculosis H37RvSiena"	"Mycobacterium tuberculosis H37RvSiena"	"University of Siena"	2645727865	"Mycobacterium tuberculosis"	1437856	0	0	"H37RvSiena"	""	""	NA	4410911	4144	NA	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"
2645727873	"Bacteria"	"Permanent Draft"	"Broad institute TB Antibiotic Resistance Catalog"	"Mycobacterium tuberculosis TKK_03_0064"	"Broad Institute"	2645727873	"Mycobacterium tuberculosis"	1448411	0	0	"TKK_03_0064"	""	""	NA	4405586	4177	NA	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"
2645727885	"Bacteria"	"Finished"	"Streptomyces anulatus ATCC 11523 Genome sequencing"	"Streptomyces anulatus ATCC 11523"	"Bielefeld University"	2645727885	"Streptomyces anulatus"	1892	0	0	"ATCC 11523"	""	""	NA	8759578	7658	NA	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"
2645727887	"Bacteria"	"Permanent Draft"	"Broad institute TB Antibiotic Resistance Catalog"	"Mycobacterium tuberculosis H2375"	"Broad Institute"	2645727887	"Mycobacterium tuberculosis"	1448827	0	0	"H2375"	""	""	NA	4419678	4175	NA	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"
2645727890	"Bacteria"	"Permanent Draft"	"Broad institute TB Antibiotic Resistance Catalog"	"Mycobacterium tuberculosis NRITLD37"	"Broad Institute"	2645727890	"Mycobacterium tuberculosis"	1455311	0	0	"NRITLD37"	""	""	NA	4386556	4215	NA	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"
2645727893	"Bacteria"	"Permanent Draft"	"Broad institute TB Antibiotic Resistance Catalog"	"Mycobacterium tuberculosis TKK_03_0160"	"Broad Institute"	2645727893	"Mycobacterium tuberculosis"	1448461	0	0	"TKK_03_0160"	""	""	NA	4395120	4144	NA	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"
2645727907	"Bacteria"	"Permanent Draft"	"Mycobacterium tuberculosis sequencing- Institute Of Microbiology Chinese Academy of Sciences"	"Mycobacterium tuberculosis Mtb984"	"Chinese Academy of Science, Institute of Microbiology"	2645727907	"Mycobacterium tuberculosis"	1365185	0	0	"Mtb984"	""	""	NA	4162040	4402	NA	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Mycobacteriaceae"	"Mycobacterium"
